timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-09-01T00:00:00.000Z";"2023-09-01T23:59:59.999Z";"2023-09-01T03:47:00.000Z";"2023-09-01T19:11:00.000Z";2.7397520807;2.7499859915;2.5698773904;2.622947686;5436102.64;264156626.06;"2023-09-01T23:59:59.999Z"
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T01:01:00.000Z";"2023-08-31T21:10:00.000Z";2.8656545683;2.8700351999;2.7089969011;2.7397168364;3921423.89;275916427.81;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T16:17:00.000Z";"2023-08-30T03:42:00.000Z";2.8410919366;2.873536315;2.8014397253;2.8656675818;3214163.67;288600906.47;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T14:46:00.000Z";"2023-08-29T10:37:00.000Z";2.7766377691;2.8871545282;2.7626861082;2.8411386128;4581497.67;286130598.07;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T00:00:00.000Z";"2023-08-28T09:43:00.000Z";2.8042935453;2.8042935453;2.7712557732;2.7766412963;2335128.02;279635084.04;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T14:50:00.000Z";"2023-08-27T04:18:00.000Z";2.7932542856;2.8261271148;2.7919366364;2.8042956397;2578509.22;282420148.37;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T02:18:00.000Z";"2023-08-26T00:19:00.000Z";2.764223028;2.7992680516;2.7590570091;2.7932687388;2364857.3;281309631.01;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T02:50:00.000Z";"2023-08-25T15:05:00.000Z";2.7733975877;2.7774812718;2.7301843155;2.7642377132;2773749.15;278385921.23;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T01:06:00.000Z";"2023-08-24T12:37:00.000Z";2.7865387444;2.7930376554;2.7423765976;2.7730623398;4029652.73;279274647.92;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T19:49:00.000Z";"2023-08-23T13:21:00.000Z";2.7435275924;2.8128624884;2.729797435;2.7865432555;4545091.07;280632308.7;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T10:02:00.000Z";"2023-08-22T21:29:00.000Z";2.7312992662;2.7634874925;2.6810884206;2.7442794087;4869106.97;274427940.87;"2023-08-22T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-21T23:59:59.999Z";"2023-08-21T02:44:00.000Z";"2023-08-21T15:33:00.000Z";2.7370299612;2.7517387058;2.6849529164;2.7312968699;4734113.63;273129687;"2023-08-21T23:59:59.999Z"
"2023-08-20T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-20T21:57:00.000Z";"2023-08-20T17:00:00.000Z";2.7143600485;2.7460936674;2.6750847993;2.7370734439;4818455.53;273707344.39;"2023-08-20T23:59:59.999Z"
"2023-08-19T00:00:00.000Z";"2023-08-19T23:59:59.999Z";"2023-08-19T16:57:00.000Z";"2023-08-19T03:23:00.000Z";2.6413562186;2.7108093208;2.6285140683;2.710459518;4157954.44;271045951.81;"2023-08-19T23:59:59.999Z"
"2023-08-18T00:00:00.000Z";"2023-08-18T23:59:59.999Z";"2023-08-18T09:32:00.000Z";"2023-08-18T03:16:00.000Z";2.6533553545;2.688843369;2.5787738214;2.6413117894;6042056.76;264131178.94;"2023-08-18T23:59:59.999Z"
"2023-08-17T00:00:00.000Z";"2023-08-17T23:59:59.999Z";"2023-08-17T00:21:00.000Z";"2023-08-17T21:49:00.000Z";2.7219915562;2.7262598278;2.4855723726;2.6533349645;7872800.9;265333496.45;"2023-08-17T23:59:59.999Z"
"2023-08-16T00:00:00.000Z";"2023-08-16T23:59:59.999Z";"2023-08-16T00:35:00.000Z";"2023-08-16T06:18:00.000Z";2.7599238347;2.7735096108;2.7082604518;2.7223179962;4021625.6;272231799.62;"2023-08-16T23:59:59.999Z"
"2023-08-15T00:00:00.000Z";"2023-08-15T23:59:59.999Z";"2023-08-15T01:31:00.000Z";"2023-08-15T19:52:00.000Z";2.8196610045;2.8297450363;2.7468641346;2.7599430504;3537975.91;275994305.04;"2023-08-15T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-14T23:59:59.999Z";"2023-08-14T10:25:00.000Z";"2023-08-14T00:01:00.000Z";2.8114059628;2.8513389546;2.8092085563;2.8196337352;4256891.31;281963373.53;"2023-08-14T23:59:59.999Z"
"2023-08-13T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-13T21:49:00.000Z";"2023-08-13T03:41:00.000Z";2.7554839232;2.8565066562;2.7055698603;2.8114903355;4618752.67;281149033.55;"2023-08-13T23:59:59.999Z"
"2023-08-12T00:00:00.000Z";"2023-08-12T23:59:59.999Z";"2023-08-12T10:58:00.000Z";"2023-08-12T22:52:00.000Z";2.7740687021;2.7852850362;2.7492491535;2.7559861516;2838152.13;275598615.16;"2023-08-12T23:59:59.999Z"
"2023-08-11T00:00:00.000Z";"2023-08-11T23:59:59.999Z";"2023-08-11T02:01:00.000Z";"2023-08-11T18:34:00.000Z";2.8040057999;2.8119350958;2.7533016783;2.7740763889;3078063.33;277407638.9;"2023-08-11T23:59:59.999Z"
"2023-08-10T00:00:00.000Z";"2023-08-10T23:59:59.999Z";"2023-08-10T14:09:00.000Z";"2023-08-10T00:21:00.000Z";2.7862187276;2.8239634744;2.7772203578;2.803984037;3290971.6;280398403.7;"2023-08-10T23:59:59.999Z"
"2023-08-09T00:00:00.000Z";"2023-08-09T23:59:59.999Z";"2023-08-09T00:56:00.000Z";"2023-08-09T23:07:00.000Z";2.8538729538;2.862200588;2.7823466431;2.7844936846;3719315.11;278449368.47;"2023-08-09T23:59:59.999Z"
"2023-08-08T00:00:00.000Z";"2023-08-08T23:59:59.999Z";"2023-08-08T13:02:00.000Z";"2023-08-08T04:36:00.000Z";2.8380506406;2.8975140562;2.8340095362;2.8538472382;4687063.63;285384723.83;"2023-08-08T23:59:59.999Z"
