timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T12:58:00.000Z";"2023-08-31T21:10:00.000Z";0.1715264993;0.1729043182;0.1630464379;0.1641468844;2381526.44;158574925.65;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:04:00.000Z";"2023-08-30T15:07:00.000Z";0.1756801189;0.1757941854;0.1702444224;0.1715269519;1589900.07;165690721.9;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T18:15:00.000Z";"2023-08-29T10:42:00.000Z";0.1684673872;0.1769144387;0.1639637278;0.1756833866;3245804.8;169695491.07;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T00:20:00.000Z";"2023-08-28T07:44:00.000Z";0.1697316845;0.1699283429;0.1658205749;0.1685063013;1807767.05;162727530.69;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T15:05:00.000Z";"2023-08-27T04:17:00.000Z";0.1683119422;0.1708696645;0.167934465;0.1697178164;1470001.83;163889042.89;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T04:40:00.000Z";"2023-08-26T17:11:00.000Z";0.1695209415;0.1707614788;0.1672956261;0.1683164819;1647750.89;162527566.35;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T18:59:00.000Z";"2023-08-25T05:05:00.000Z";0.1696392712;0.1699953111;0.1666158664;0.1695115541;2467118.41;163669478.54;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T05:20:00.000Z";"2023-08-24T21:00:00.000Z";0.1724336984;0.1728107556;0.1681190863;0.1696289385;2029261.86;163774287.33;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T19:54:00.000Z";"2023-08-23T13:17:00.000Z";0.168177906;0.1740889204;0.1667793356;0.1724255819;2001964.21;166453494.59;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T01:52:00.000Z";"2023-08-22T18:15:00.000Z";0.1703079913;0.170903411;0.1619653526;0.1681715725;2794087.12;162340056.02;"2023-08-22T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-21T23:59:59.999Z";"2023-08-21T00:03:00.000Z";"2023-08-21T15:31:00.000Z";0.1741279055;0.1742718514;0.1670679972;0.1703068109;2891209.61;164393877.91;"2023-08-21T23:59:59.999Z"
