timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T00:01:00.000Z";"2023-08-31T21:16:00.000Z";0.0443424043;0.0443693255;0.0425570602;0.0426167207;1697546.98;82779582.67;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:02:00.000Z";"2023-08-30T15:00:00.000Z";0.0454914694;0.046375073;0.0438230043;0.0443208821;4073064.23;86089780.27;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T23:58:00.000Z";"2023-08-29T10:55:00.000Z";0.0447520777;0.0455071366;0.0427294966;0.0454994797;5472813.87;88379112.16;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T00:44:00.000Z";"2023-08-28T06:52:00.000Z";0.0462220581;0.0481534674;0.0434239906;0.0447444827;13928980.5;86912590.84;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T01:35:00.000Z";"2023-08-27T14:27:00.000Z";0.0467767119;0.049430939;0.0458102071;0.0462168882;14682442.56;89772621.09;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T03:46:00.000Z";"2023-08-26T00:00:00.000Z";0.0452522563;0.0490473693;0.0452522563;0.0467650336;26569542.68;90837349.9;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T00:01:00.000Z";"2023-08-25T06:44:00.000Z";0.0468874818;0.0469573894;0.0445473823;0.0452376006;4474869.51;87870432.95;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T12:55:00.000Z";"2023-08-24T02:19:00.000Z";0.044562902;0.0482004417;0.0442605318;0.0468907138;15487251.88;91081473.56;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T23:58:00.000Z";"2023-08-23T00:39:00.000Z";0.0433904419;0.0445763279;0.0429145957;0.0445698756;1536056.44;86573430.35;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T00:00:00.000Z";"2023-08-22T05:46:00.000Z";0.0435416491;0.0435416491;0.0427177582;0.0433841771;1412913.39;84270305.6;"2023-08-22T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-21T23:59:59.999Z";"2023-08-21T18:34:00.000Z";"2023-08-21T11:18:00.000Z";0.0429961105;0.0436522515;0.0425377814;0.0435284683;2432598.93;84550579.69;"2023-08-21T23:59:59.999Z"
"2023-08-20T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-20T09:49:00.000Z";"2023-08-20T00:00:00.000Z";0.0415303037;0.0432649955;0.0415303037;0.0429945125;3154163.76;83513413.05;"2023-08-20T23:59:59.999Z"
"2023-08-19T00:00:00.000Z";"2023-08-19T23:59:59.999Z";"2023-08-19T18:28:00.000Z";"2023-08-19T03:40:00.000Z";0.0403092637;0.042112868;0.0401173531;0.0415259468;3145782.05;80660841.38;"2023-08-19T23:59:59.999Z"
"2023-08-18T00:00:00.000Z";"2023-08-18T23:59:59.999Z";"2023-08-18T11:59:00.000Z";"2023-08-18T03:28:00.000Z";0.0388222394;0.0411853414;0.0385437464;0.0402812898;6404814.14;78243194.24;"2023-08-18T23:59:59.999Z"
