timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T06:46:00.000Z";"2023-08-31T21:10:00.000Z";0.6117900456;0.6171791149;0.5896414002;0.5914709718;12888417.57;136645833.01;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:13:00.000Z";"2023-08-30T15:07:00.000Z";0.6204921201;0.622588647;0.6004358512;0.6117985146;10955015.29;141341715.59;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T16:49:00.000Z";"2023-08-29T12:21:00.000Z";0.6002851958;0.6299584115;0.5779895073;0.6205523647;19222784.6;143363251.5;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T12:36:00.000Z";"2023-08-28T10:20:00.000Z";0.5923197535;0.6039874921;0.5844892942;0.6002963669;15219081.31;138677439.82;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T08:01:00.000Z";"2023-08-27T22:14:00.000Z";0.592432299;0.597086991;0.5902764442;0.5923414;10566344.83;136839105.35;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T21:58:00.000Z";"2023-08-26T00:44:00.000Z";0.5841545476;0.5934088377;0.579602128;0.5924195102;10874045.66;136856659.29;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T23:57:00.000Z";"2023-08-25T04:53:00.000Z";0.5737994656;0.5845525865;0.5634060144;0.5841637855;15341137.26;134943891.96;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T00:46:00.000Z";"2023-08-24T20:58:00.000Z";0.5929513524;0.5942576195;0.5666832548;0.5738195038;15393018.44;132553651.18;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T17:22:00.000Z";"2023-08-23T13:17:00.000Z";0.5810506617;0.5979001147;0.5749143969;0.5929378327;14802015.65;136968165.71;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T08:50:00.000Z";"2023-08-22T18:11:00.000Z";0.5763751517;0.5854872384;0.561937307;0.5810323809;18158414.39;134217515.5;"2023-08-22T23:59:59.999Z"
