timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T11:52:00.000Z";"2023-08-31T21:10:00.000Z";0.0405900517;0.0406100434;0.0388711842;0.0390059823;1460771.36;130550128.72;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:00:00.000Z";"2023-08-30T18:15:00.000Z";0.0415443724;0.0415443724;0.0404639736;0.0405907212;1489834.74;135832044.43;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T17:01:00.000Z";"2023-08-29T12:37:00.000Z";0.0405046684;0.0416792835;0.0395946829;0.0415435179;2142534.75;139001247.58;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T00:07:00.000Z";"2023-08-28T10:13:00.000Z";0.0411845011;0.0412719701;0.039963141;0.0405134041;1686426.42;135532640;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T00:08:00.000Z";"2023-08-27T03:17:00.000Z";0.0410046544;0.0417733712;0.0407035824;0.0411873664;2062461.14;137764991.79;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T05:11:00.000Z";"2023-08-26T00:10:00.000Z";0.0407372811;0.0410509587;0.0404886538;0.0410055596;1437365.03;137134695.87;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T23:55:00.000Z";"2023-08-25T05:37:00.000Z";0.0407247512;0.040741529;0.0399871628;0.0407356224;1934672.45;136209901.34;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T13:07:00.000Z";"2023-08-24T17:42:00.000Z";0.0412805135;0.0413006999;0.0405304596;0.0407168326;1476333.31;136125033.41;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T20:28:00.000Z";"2023-08-23T13:16:00.000Z";0.0406989831;0.0416440058;0.0402345352;0.0412888574;1435990.36;138015110.31;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T00:43:00.000Z";"2023-08-22T21:48:00.000Z";0.0411214331;0.0424256215;0.039845066;0.0407167278;3811602.33;136080638.74;"2023-08-22T23:59:59.999Z"
