timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T04:01:00.000Z";"2023-08-31T21:14:00.000Z";0.5593709161;0.5753563232;0.5253997802;0.5297983633;1615151.27;103462260.92;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:20:00.000Z";"2023-08-30T20:19:00.000Z";0.5851821781;0.5857202322;0.5537025997;0.5594267664;1252518.83;109248276.48;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T15:32:00.000Z";"2023-08-29T12:13:00.000Z";0.5418354186;0.5997663961;0.5282088097;0.5852625452;3626778.25;114293645.21;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T17:22:00.000Z";"2023-08-28T07:40:00.000Z";0.5404377929;0.5443771477;0.5296941145;0.5416718139;628542.29;105780980.9;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T16:11:00.000Z";"2023-08-27T22:04:00.000Z";0.548148725;0.5526522213;0.5377268066;0.5405058056;776088.16;105553275.67;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T20:34:00.000Z";"2023-08-26T09:33:00.000Z";0.5472568007;0.5693264659;0.5418510101;0.5482166402;1292401.99;107059094.57;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T00:26:00.000Z";"2023-08-25T10:09:00.000Z";0.558550311;0.5586397481;0.5417686476;0.5472939289;855033.54;106878901.87;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T11:34:00.000Z";"2023-08-24T21:48:00.000Z";0.5687104174;0.5859780976;0.5539932261;0.5584820051;1144236.58;109063777.74;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T19:51:00.000Z";"2023-08-23T05:53:00.000Z";0.5549005388;0.5720595317;0.550065638;0.5687560774;887462.29;111070161.33;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T00:56:00.000Z";"2023-08-22T21:43:00.000Z";0.5714064619;0.5716621727;0.5433882435;0.5548631892;852279.21;108357073.25;"2023-08-22T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-21T23:59:59.999Z";"2023-08-21T01:21:00.000Z";"2023-08-21T16:40:00.000Z";0.5901486694;0.5910764731;0.5668123369;0.5713717598;804699.71;111580967.77;"2023-08-21T23:59:59.999Z"
"2023-08-20T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-20T12:13:00.000Z";"2023-08-20T02:16:00.000Z";0.5632837614;0.6378588526;0.5632620816;0.5902433341;2697620.49;115266324.09;"2023-08-20T23:59:59.999Z"
"2023-08-19T00:00:00.000Z";"2023-08-19T23:59:59.999Z";"2023-08-19T17:13:00.000Z";"2023-08-19T00:04:00.000Z";0.5544333036;0.5719960796;0.5543340446;0.5634364843;668781.21;110031318.7;"2023-08-19T23:59:59.999Z"
"2023-08-18T00:00:00.000Z";"2023-08-18T23:59:59.999Z";"2023-08-18T00:24:00.000Z";"2023-08-18T23:51:00.000Z";0.5690254419;0.5714801158;0.5537120175;0.5544115754;938915.08;108268879.35;"2023-08-18T23:59:59.999Z"
"2023-08-17T00:00:00.000Z";"2023-08-17T23:59:59.999Z";"2023-08-17T12:51:00.000Z";"2023-08-17T22:53:00.000Z";0.5979605254;0.6073487453;0.5559763241;0.5689962418;1163528.08;111117062.11;"2023-08-17T23:59:59.999Z"
"2023-08-16T00:00:00.000Z";"2023-08-16T23:59:59.999Z";"2023-08-16T04:36:00.000Z";"2023-08-16T23:47:00.000Z";0.6163931776;0.6240349717;0.5968424772;0.5979817025;882764.35;116777519.94;"2023-08-16T23:59:59.999Z"
"2023-08-15T00:00:00.000Z";"2023-08-15T23:59:59.999Z";"2023-08-15T00:58:00.000Z";"2023-08-15T23:48:00.000Z";0.671151902;0.6736063556;0.6157212697;0.6163537086;1448664.39;120365317.52;"2023-08-15T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-14T23:59:59.999Z";"2023-08-14T16:40:00.000Z";"2023-08-14T13:16:00.000Z";0.6713521947;0.6810387119;0.6649437401;0.6711682301;1050854.92;131069832.14;"2023-08-14T23:59:59.999Z"
"2023-08-13T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-13T00:46:00.000Z";"2023-08-13T16:22:00.000Z";0.6872379235;0.6911840868;0.6699436989;0.6711900462;1167755.26;131074092.53;"2023-08-13T23:59:59.999Z"
"2023-08-12T00:00:00.000Z";"2023-08-12T23:59:59.999Z";"2023-08-12T19:29:00.000Z";"2023-08-12T00:14:00.000Z";0.6684556481;0.7052114749;0.6673432682;0.6865121466;1458217.01;134066285.89;"2023-08-12T23:59:59.999Z"
